"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","EDUTRY","25_34","PC_AGE","A","2019",17.468817,
"IDN","EDUTRY","25_34","PC_AGE","A","2020",18.11237,
"IDN","EDUTRY","25_34","PC_AGE","A","2021",18.66452,
"ISR","EDUTRY","25_34","PC_AGE","A","2010",44.216198,
"ISR","EDUTRY","25_34","PC_AGE","A","2011",45.042313,
"ISR","EDUTRY","25_34","PC_AGE","A","2012",44.498508,
"ISR","EDUTRY","25_34","PC_AGE","A","2013",44.848808,
"ISR","EDUTRY","25_34","PC_AGE","A","2014",46.005543,
"ISR","EDUTRY","25_34","PC_AGE","A","2015",45.897861,
"ISR","EDUTRY","25_34","PC_AGE","A","2016",47.449234,
"ISR","EDUTRY","25_34","PC_AGE","A","2017",48.028301,
"ISR","EDUTRY","25_34","PC_AGE","A","2018",47.1143,
"ISR","EDUTRY","25_34","PC_AGE","A","2019",47.04248,
"ISR","EDUTRY","25_34","PC_AGE","A","2020",47.257065,
"ISR","EDUTRY","25_34","PC_AGE","A","2021",46.008179,
"RUS","EDUTRY","25_34","PC_AGE","A","2010",52.537052,
"RUS","EDUTRY","25_34","PC_AGE","A","2011",53.268311,
"RUS","EDUTRY","25_34","PC_AGE","A","2012",53.534069,
"RUS","EDUTRY","25_34","PC_AGE","A","2013",54.66906,
"RUS","EDUTRY","25_34","PC_AGE","A","2014",55.64846,
"RUS","EDUTRY","25_34","PC_AGE","A","2015",56.2855,
"RUS","EDUTRY","25_34","PC_AGE","A","2016",57.57906,
"RUS","EDUTRY","25_34","PC_AGE","A","2017",62.657864,
"RUS","EDUTRY","25_34","PC_AGE","A","2018",62.09024,
"SVN","EDUTRY","25_34","PC_AGE","A","2010",31.307655,
"SVN","EDUTRY","25_34","PC_AGE","A","2011",33.815281,
"SVN","EDUTRY","25_34","PC_AGE","A","2012",35.340069,
"SVN","EDUTRY","25_34","PC_AGE","A","2013",37.393593,
"SVN","EDUTRY","25_34","PC_AGE","A","2014",38.080215,
"SVN","EDUTRY","25_34","PC_AGE","A","2015",40.758549,
"SVN","EDUTRY","25_34","PC_AGE","A","2016",42.977364,
"SVN","EDUTRY","25_34","PC_AGE","A","2017",44.566971,
"SVN","EDUTRY","25_34","PC_AGE","A","2018",40.713264,
"SVN","EDUTRY","25_34","PC_AGE","A","2019",44.105736,
"SVN","EDUTRY","25_34","PC_AGE","A","2020",45.425419,
"SVN","EDUTRY","25_34","PC_AGE","A","2021",47.95,
"ZAF","EDUTRY","25_34","PC_AGE","A","2010",6.4036593,
"ZAF","EDUTRY","25_34","PC_AGE","A","2011",6.5621829,
"ZAF","EDUTRY","25_34","PC_AGE","A","2012",8.682601,
"ZAF","EDUTRY","25_34","PC_AGE","A","2013",11.42107,
"ZAF","EDUTRY","25_34","PC_AGE","A","2014",11.799505,
"ZAF","EDUTRY","25_34","PC_AGE","A","2015",11.545781,
"ZAF","EDUTRY","25_34","PC_AGE","A","2016",12.457,
"ZAF","EDUTRY","25_34","PC_AGE","A","2017",14.820914,
"ZAF","EDUTRY","25_34","PC_AGE","A","2018",14.292954,
"ZAF","EDUTRY","25_34","PC_AGE","A","2019",14.487103,
"ZAF","EDUTRY","25_34","PC_AGE","A","2020",14.853134,
"OAVG","EDUTRY","25_34","PC_AGE","A","2010",37.356374,
"OAVG","EDUTRY","25_34","PC_AGE","A","2011",37.897794,
"OAVG","EDUTRY","25_34","PC_AGE","A","2012",39.620944,
"OAVG","EDUTRY","25_34","PC_AGE","A","2013",40.167011,
"OAVG","EDUTRY","25_34","PC_AGE","A","2014",41.050865,
"OAVG","EDUTRY","25_34","PC_AGE","A","2015",41.31048,
"OAVG","EDUTRY","25_34","PC_AGE","A","2016",42.748177,
"OAVG","EDUTRY","25_34","PC_AGE","A","2017",43.171617,
"OAVG","EDUTRY","25_34","PC_AGE","A","2018",44.000053,
"OAVG","EDUTRY","25_34","PC_AGE","A","2019",44.766996,
"OAVG","EDUTRY","25_34","PC_AGE","A","2020",45.859403,
"OAVG","EDUTRY","25_34","PC_AGE","A","2021",47.077121,
"LVA","EDUTRY","25_34","PC_AGE","A","2010",34.697613,
"LVA","EDUTRY","25_34","PC_AGE","A","2011",35.106369,
"LVA","EDUTRY","25_34","PC_AGE","A","2012",38.724171,
"LVA","EDUTRY","25_34","PC_AGE","A","2013",40.700375,
"LVA","EDUTRY","25_34","PC_AGE","A","2014",39.436726,
"LVA","EDUTRY","25_34","PC_AGE","A","2015",39.870365,
"LVA","EDUTRY","25_34","PC_AGE","A","2016",42.097309,
"LVA","EDUTRY","25_34","PC_AGE","A","2017",41.608852,
"LVA","EDUTRY","25_34","PC_AGE","A","2018",41.648941,
"LVA","EDUTRY","25_34","PC_AGE","A","2019",43.811146,
"LVA","EDUTRY","25_34","PC_AGE","A","2020",44.246166,
"LVA","EDUTRY","25_34","PC_AGE","A","2021",45.504379,
"COL","EDUTRY","25_34","PC_AGE","A","2014",27.735731,
"COL","EDUTRY","25_34","PC_AGE","A","2015",27.445988,
"COL","EDUTRY","25_34","PC_AGE","A","2016",28.074512,
"COL","EDUTRY","25_34","PC_AGE","A","2017",28.106581,
"COL","EDUTRY","25_34","PC_AGE","A","2018",28.959703,
"COL","EDUTRY","25_34","PC_AGE","A","2019",29.873518,
"COL","EDUTRY","25_34","PC_AGE","A","2020",29.993586,
"COL","EDUTRY","25_34","PC_AGE","A","2021",30.526562,
"LTU","EDUTRY","25_34","PC_AGE","A","2010",46.317448,
"LTU","EDUTRY","25_34","PC_AGE","A","2011",48.213768,
"LTU","EDUTRY","25_34","PC_AGE","A","2012",48.577328,
"LTU","EDUTRY","25_34","PC_AGE","A","2013",50.487457,
"LTU","EDUTRY","25_34","PC_AGE","A","2014",52.552208,
"LTU","EDUTRY","25_34","PC_AGE","A","2015",54.769646,
"LTU","EDUTRY","25_34","PC_AGE","A","2016",54.926018,
"LTU","EDUTRY","25_34","PC_AGE","A","2017",55.625957,
"LTU","EDUTRY","25_34","PC_AGE","A","2018",55.581402,
"LTU","EDUTRY","25_34","PC_AGE","A","2019",55.187374,
"LTU","EDUTRY","25_34","PC_AGE","A","2020",56.18409,
"LTU","EDUTRY","25_34","PC_AGE","A","2021",57.479141,
"CRI","EDUTRY","25_34","PC_AGE","A","2010",26.131706,
"CRI","EDUTRY","25_34","PC_AGE","A","2011",25.650885,
"CRI","EDUTRY","25_34","PC_AGE","A","2012",28.863514,
"CRI","EDUTRY","25_34","PC_AGE","A","2013",28.275383,
"CRI","EDUTRY","25_34","PC_AGE","A","2014",28.704456,
"CRI","EDUTRY","25_34","PC_AGE","A","2015",28.331566,
"CRI","EDUTRY","25_34","PC_AGE","A","2016",28.922903,
"CRI","EDUTRY","25_34","PC_AGE","A","2017",28.004108,
"CRI","EDUTRY","25_34","PC_AGE","A","2018",27.815552,
"CRI","EDUTRY","25_34","PC_AGE","A","2019",31.346508,
"CRI","EDUTRY","25_34","PC_AGE","A","2020",32.465542,
"CRI","EDUTRY","25_34","PC_AGE","A","2021",30.260878,
"G20","EDUTRY","25_34","PC_AGE","A","2010",33.693587,
"G20","EDUTRY","25_34","PC_AGE","A","2011",32.914764,
"G20","EDUTRY","25_34","PC_AGE","A","2012",33.718792,
"G20","EDUTRY","25_34","PC_AGE","A","2018",38.640569,
"G20","EDUTRY","25_34","PC_AGE","A","2019",38.027627,
"G20","EDUTRY","25_34","PC_AGE","A","2020",39.510125,
